auction ID,lot,Buyer,Seller,Agent,Auctioneer,Breed,Quantity,Selling Price,Seller Auction ID,Buyer Auction ID,PassedIn,Buyer Auction Date,Seller Auction Date,Buyer Auction Time,Seller Auction Time
S1621,280,Adena Rich,Illiana Maldonado,Dave Doppler,Dave Doppler,Merino,52,5616.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,299,Adena Rich,Hermione Compton,Jane Jetson,Jane Jetson,Romney,89,10680.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,106,Brody Stanley,Juliet Hayes,Homer Palin,Micheal Angel,Merino,53,4346.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,161,Brody Stanley,Everett Farms,David Sidebottom,Micheal Angel,Merino,18,2070.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,178,Brody Stanley,Kirk Cameron,Lisa Andrewson,Jane Jetson,Merino,55,5555.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,197,Brody Stanley,Illiana Maldonado,Dave Doppler,Dave Doppler,Suffolk X,44,4664.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,261,Brody Stanley,Samson Pollard,Micheal Angel,Micheal Angel,Merino,46,5060.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,294,Brody Stanley,Dillard Farms,Dave Doppler,Dave Doppler,Merino,21,2037.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,314,Brody Stanley,Rosales Farms,Michael Krueger,Micheal Angel,Romney,33,3399.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,128,Zephania Houston,Kirk Cameron,Lisa Andrewson,Jane Jetson,Romney,17,1989.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,164,Zephania Houston,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Romney,16,1296.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,170,Zephania Houston,Bright Farms,Donald Quagley,Donald Quagley,Merino,61,5917.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,200,Zephania Houston,Germane Blackburn,Leonardo Capris,Micheal Angel,Romney,4,440.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,232,Zephania Houston,Germane Blackburn,Leonardo Capris,Micheal Angel,Romney,60,4980.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,277,Zephania Houston,Germane Blackburn,Leonardo Capris,Micheal Angel,Merino,40,3680.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,292,Zephania Houston,Hardin Farms,Homer Palin,Ralph Wigwam,Merino,64,6528.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,297,Zephania Houston,Germane Blackburn,Leonardo Capris,Micheal Angel,Merino,94,9212.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,332,Zephania Houston,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Romney,94,8178.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,333,Zephania Houston,Barclay Barr,Leonardo Capris,Donald Quagley,Merino,38,4370.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,344,Zephania Houston,Brent Ramirez,Jane Jetson,Jane Jetson,Romney,35,4095.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,109,Marks Farms,Gannon Trading,Jane Jetson,Jane Jetson,Romney,109,8938.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,135,Marks Farms,Hermione Compton,Jane Jetson,Jane Jetson,Romney,66,7524.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,151,Marks Farms,Dillard Farms,Dave Doppler,Dave Doppler,Romney,90,8550.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,157,Marks Farms,Juliet Hayes,Homer Palin,Ralph Wigwam,Romney,30,2430.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,171,Marks Farms,Carr Farms,Homer Palin,Micheal Angel,Merino,62,5642.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,195,Marks Farms,Illiana Maldonado,Dave Doppler,Dave Doppler,Merino,65,5460.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,237,Marks Farms,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Merino,48,5232.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,304,Marks Farms,Rosales Farms,Michael Krueger,Micheal Angel,Romney,97,9894.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,310,Marks Farms,Macdonald Farms,Donald Quagley,Donald Quagley,Romney,64,5952.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,329,Marks Farms,Adena Rich,Dave Doppler,Dave Doppler,Merino,83,9379.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,162,Bright Farms,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Merino,62,5084.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,168,Bright Farms,Ayala Farms,David Sidebottom,Donald Quagley,Merino,8,736.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,182,Bright Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Merino,32,2688.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,212,Bright Farms,Macdonald Farms,Donald Quagley,Donald Quagley,Merino,98,11760.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,220,Bright Farms,Burch Farms,Jane Jetson,Jane Jetson,Merino,93,9021.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,234,Bright Farms,Bright Farms,Donald Quagley,Donald Quagley,Merino,1,104.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,272,Bright Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Romney,55,5445.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,289,Bright Farms,Hermione Compton,Jane Jetson,Jane Jetson,Suffolk X,83,9130.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,325,Bright Farms,Hermione Compton,Jane Jetson,Jane Jetson,Romney,70,6580.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,346,Bright Farms,Illiana Maldonado,Dave Doppler,Dave Doppler,Merino,21,2247.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,356,Bright Farms,Germane Blackburn,Leonardo Capris,Micheal Angel,Romney,76,8056.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,359,Bright Farms,Gannon Trading,Jane Jetson,Jane Jetson,Suffolk X,11,1320.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,361,Bright Farms,Hardin Farms,Homer Palin,Ralph Wigwam,Suffolk X,60,6360.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,141,Autumn Mooney,Hasad Harrington,Alister Byng,Alister Byng,Romney,14,1666.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,165,Autumn Mooney,Samson Pollard,Micheal Angel,Micheal Angel,Merino,109,9047.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,257,Autumn Mooney,Hasad Harrington,Alister Byng,Alister Byng,Romney,32,3456.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,273,Autumn Mooney,Samson Pollard,Micheal Angel,Micheal Angel,Merino,44,3652.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,301,Autumn Mooney,Hermione Compton,Jane Jetson,Jane Jetson,Merino,53,4505.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,343,Autumn Mooney,Germane Blackburn,Leonardo Capris,Micheal Angel,Romney,100,8600.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,350,Autumn Mooney,Dillard Farms,Dave Doppler,Dave Doppler,Merino,51,6069.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,352,Autumn Mooney,Adena Rich,Dave Doppler,Dave Doppler,Romney,9,972.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,226,Hasad Harrington,Samson Pollard,Micheal Angel,Micheal Angel,Merino,21,2247.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,244,Hasad Harrington,Daniel Farms,Donald Quagley,Donald Quagley,Merino,114,12198.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,271,Hasad Harrington,Rosales Farms,Michael Krueger,Micheal Angel,Suffolk X,4,328.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,219,Macdonald Farms,Brody Stanley,Bart O'Keefe,Jane Jetson,Merino,35,3255.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,229,Macdonald Farms,Hermione Compton,Jane Jetson,Jane Jetson,Merino,21,2352.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,259,Macdonald Farms,Everett Farms,David Sidebottom,Micheal Angel,Merino,31,2976.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,260,Macdonald Farms,Adena Rich,Dave Doppler,Dave Doppler,Romney,51,4437.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,316,Macdonald Farms,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Suffolk X,65,7345.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,317,Macdonald Farms,Camden Hatfield,Lisa Andrewson,Jane Jetson,Romney,93,8463.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,327,Macdonald Farms,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Suffolk X,91,7371.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,340,Macdonald Farms,Germane Blackburn,Leonardo Capris,Micheal Angel,Merino,20,2400.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,349,Macdonald Farms,Kirk Cameron,Lisa Andrewson,Jane Jetson,Romney,15,1500.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,118,Dillard Farms,Burch Farms,Jane Jetson,Jane Jetson,Merino,92,9200.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,126,Dillard Farms,Adena Rich,Dave Doppler,Dave Doppler,Merino,30,2490.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,166,Dillard Farms,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Romney,73,8322.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,176,Dillard Farms,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Romney,54,5022.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,181,Dillard Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Merino,27,2916.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,191,Dillard Farms,Illiana Maldonado,Dave Doppler,Dave Doppler,Romney,86,9460.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,192,Dillard Farms,Hermione Compton,Jane Jetson,Jane Jetson,Romney,19,1957.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,253,Dillard Farms,Everett Farms,David Sidebottom,Micheal Angel,Romney,67,7236.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,258,Dillard Farms,Illiana Maldonado,Dave Doppler,Dave Doppler,Romney,103,10403.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,288,Dillard Farms,Germane Blackburn,Leonardo Capris,Micheal Angel,Merino,114,10716.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,315,Dillard Farms,Carr Farms,Homer Palin,Ralph Wigwam,Romney,54,5130.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,101,Anastasia Trading,Gannon Trading,Jane Jetson,Jane Jetson,Romney,10,1140.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,120,Anastasia Trading,Illiana Maldonado,Dave Doppler,Dave Doppler,Merino,33,3531.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,159,Anastasia Trading,Lee Chase,Dave Doppler,Dave Doppler,Merino,96,11040.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,189,Anastasia Trading,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Merino,61,7320.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,204,Anastasia Trading,Burch Farms,Jane Jetson,Jane Jetson,Merino,30,2730.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,213,Anastasia Trading,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Romney,123,14391.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,245,Anastasia Trading,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Merino,20,1740.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,254,Anastasia Trading,Samson Pollard,Micheal Angel,Micheal Angel,Merino,70,7840.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,296,Anastasia Trading,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Merino,8,696.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,313,Anastasia Trading,Ayala Farms,David Sidebottom,Donald Quagley,Merino,60,5700.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,328,Anastasia Trading,Illiana Maldonado,Dave Doppler,Dave Doppler,Suffolk X,19,1995.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,330,Anastasia Trading,Burch Farms,Jane Jetson,Jane Jetson,Merino,43,4386.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,331,Anastasia Trading,Carr Farms,Homer Palin,Micheal Angel,Merino,74,8140.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,335,Anastasia Trading,Cecilia Trading,Michael Krueger,Micheal Angel,Suffolk X,4,364.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,134,Ina Trading,Lee Chase,Dave Doppler,Dave Doppler,Romney,108,10368.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,146,Ina Trading,Rosales Farms,Michael Krueger,Micheal Angel,Romney,32,3328.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,152,Ina Trading,Brent Ramirez,Jane Jetson,Jane Jetson,Merino,6,492.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,173,Ina Trading,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Suffolk X,11,1166.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,224,Ina Trading,Rosales Farms,Michael Krueger,Micheal Angel,Romney,37,4403.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,241,Ina Trading,Cecilia Trading,Michael Krueger,Donald Quagley,Merino,70,7070.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,264,Ina Trading,Ayala Farms,David Sidebottom,Donald Quagley,Romney,43,4300.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,216,Hardin Farms,Hermione Compton,Jane Jetson,Jane Jetson,Romney,71,7668.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,255,Hardin Farms,Kylynn Trading,Michael Krueger,Donald Quagley,Romney,87,9309.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,291,Hardin Farms,Bright Farms,Donald Quagley,Donald Quagley,Merino,91,10374.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,334,Hardin Farms,Hardin Farms,Homer Palin,Ralph Wigwam,Merino,74,6586.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,348,Hardin Farms,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Merino,10,950.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,105,Germane Blackburn,Aiko Swanson,Micheal Angel,Micheal Angel,Romney,18,2142.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,108,Germane Blackburn,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Suffolk X,46,4324.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,111,Germane Blackburn,Brody Stanley,Bart O'Keefe,Jane Jetson,Romney,78,8580.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,113,Germane Blackburn,Gannon Trading,Jane Jetson,Jane Jetson,Romney,72,5832.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,150,Germane Blackburn,Everett Farms,David Sidebottom,Micheal Angel,Romney,42,3570.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,175,Germane Blackburn,Bright Farms,Donald Quagley,Donald Quagley,Merino,81,9315.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,184,Germane Blackburn,Brent Ramirez,Jane Jetson,Jane Jetson,Merino,23,2093.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,227,Germane Blackburn,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Suffolk X,53,5300.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,276,Germane Blackburn,Hardin Farms,Homer Palin,Ralph Wigwam,Merino,11,1287.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,287,Germane Blackburn,Samson Pollard,Micheal Angel,Micheal Angel,Merino,44,5280.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,295,Germane Blackburn,Burch Farms,Jane Jetson,Jane Jetson,Merino,53,4505.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,320,Germane Blackburn,Adena Rich,Dave Doppler,Dave Doppler,Merino,53,5618.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,321,Germane Blackburn,Burch Farms,Jane Jetson,Jane Jetson,Merino,80,8240.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,353,Germane Blackburn,Burch Farms,Jane Jetson,Jane Jetson,Merino,49,4998.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,172,Juliet Hayes,Brent Ramirez,Jane Jetson,Jane Jetson,Merino,75,6900.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,201,Juliet Hayes,Daniel Farms,Donald Quagley,Donald Quagley,Romney,29,2755.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,211,Fitzpatrick Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Romney,64,7232.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,242,Fitzpatrick Farms,Gannon Trading,Jane Jetson,Jane Jetson,Romney,35,3675.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,251,Fitzpatrick Farms,Macdonald Farms,Donald Quagley,Donald Quagley,Merino,62,5332.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,279,Fitzpatrick Farms,Gannon Trading,Jane Jetson,Jane Jetson,Merino,9,729.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,293,Fitzpatrick Farms,Carr Farms,Homer Palin,Micheal Angel,Romney,96,7776.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,324,Fitzpatrick Farms,Hermione Compton,Jane Jetson,Jane Jetson,Suffolk X,7,756.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,354,Fitzpatrick Farms,Cecilia Trading,Michael Krueger,Donald Quagley,Merino,80,8960.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,119,Samson Pollard,Kirk Cameron,Lisa Andrewson,Jane Jetson,Romney,57,6441.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,123,Samson Pollard,Rosales Farms,Michael Krueger,Micheal Angel,Merino,38,3724.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,142,Samson Pollard,Burch Farms,Jane Jetson,Jane Jetson,Merino,62,5022.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,148,Samson Pollard,Camden Hatfield,Lisa Andrewson,Jane Jetson,Merino,56,6272.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,194,Samson Pollard,Bianca Foster,Bart O'Keefe,Ralph Wigwam,Merino,52,5200.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,238,Samson Pollard,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Suffolk X,74,6882.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,247,Samson Pollard,Barclay Barr,Leonardo Capris,Micheal Angel,Merino,41,4264.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,256,Samson Pollard,Burch Farms,Jane Jetson,Jane Jetson,Romney,26,3068.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,269,Samson Pollard,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Merino,73,6935.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,303,Samson Pollard,Aiko Swanson,Micheal Angel,Micheal Angel,Merino,50,4200.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,309,Samson Pollard,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Romney,33,3432.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,110,Barclay Barr,Carr Farms,Homer Palin,Ralph Wigwam,Romney,95,8360.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,115,Barclay Barr,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Romney,91,10829.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,143,Barclay Barr,Camden Hatfield,Lisa Andrewson,Jane Jetson,Merino,0,0.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,145,Barclay Barr,Carr Farms,Homer Palin,Micheal Angel,Merino,58,6670.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,154,Barclay Barr,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Merino,39,4017.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,156,Barclay Barr,Brent Ramirez,Jane Jetson,Jane Jetson,Merino,106,9434.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,206,Barclay Barr,Rosales Farms,Michael Krueger,Micheal Angel,Merino,44,4224.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,233,Barclay Barr,Gannon Trading,Jane Jetson,Jane Jetson,Merino,52,4524.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,266,Barclay Barr,Burch Farms,Jane Jetson,Jane Jetson,Merino,6,642.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,285,Barclay Barr,Dillard Farms,Dave Doppler,Dave Doppler,Romney,93,10788.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,114,Everett Farms,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Romney,35,3150.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,124,Everett Farms,Lee Chase,Dave Doppler,Dave Doppler,Merino,82,6724.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,199,Everett Farms,Adena Rich,Dave Doppler,Dave Doppler,Merino,32,3648.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,202,Everett Farms,Bright Farms,Donald Quagley,Donald Quagley,Merino,35,4060.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,250,Everett Farms,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Merino,120,11400.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,117,Chase Mccormick,Dillard Farms,Dave Doppler,Dave Doppler,Suffolk X,69,5589.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,169,Chase Mccormick,Adena Rich,Dave Doppler,Dave Doppler,Romney,53,4452.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,177,Chase Mccormick,Burch Farms,Jane Jetson,Jane Jetson,Romney,19,2204.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,179,Chase Mccormick,Samson Pollard,Micheal Angel,Micheal Angel,Merino,17,1768.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,203,Chase Mccormick,Bright Farms,Donald Quagley,Donald Quagley,Romney,89,10146.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,274,Chase Mccormick,Daniel Farms,Donald Quagley,Donald Quagley,Romney,40,4560.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,347,Chase Mccormick,Burch Farms,Jane Jetson,Jane Jetson,Suffolk X,27,2889.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,130,Suki Golden,Burch Farms,Jane Jetson,Jane Jetson,Romney,73,6497.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,139,Suki Golden,Everett Farms,David Sidebottom,Micheal Angel,Suffolk X,104,10088.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,188,Suki Golden,Hardin Farms,Homer Palin,Ralph Wigwam,Romney,51,4488.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,205,Suki Golden,Brent Ramirez,Jane Jetson,Jane Jetson,Romney,47,4700.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,214,Suki Golden,Camden Hatfield,Lisa Andrewson,Jane Jetson,Merino,76,8436.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,225,Suki Golden,Adena Rich,Dave Doppler,Dave Doppler,Merino,41,3444.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,228,Suki Golden,Carr Farms,Homer Palin,Micheal Angel,Romney,64,6528.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
S1621,270,Suki Golden,Daniel Farms,Donald Quagley,Donald Quagley,Merino,27,2268.00,1621,1621,0,2018-08-02,2018-08-02,11:00:00,11:00:00
