auction ID,lot,Buyer,Seller,Agent,Auctioneer,Breed,Quantity,Selling Price,Seller Auction ID,Buyer Auction ID,PassedIn,Buyer Auction Date,Seller Auction Date,Buyer Auction Time,Seller Auction Time
C1620,96,Illiana Maldonado,Bianca Foster,Bart O'Keefe,Jane Jetson,Fresian X,5,14441.20,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,102,Illiana Maldonado,Illiana Maldonado,Dave Doppler,Dave Doppler,Charolais,3,5704.68,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,198,Illiana Maldonado,Camden Hatfield,Lisa Andrewson,Jane Jetson,Fresian,10,24421.20,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,210,Illiana Maldonado,Cecilia Trading,Michael Krueger,Donald Quagley,Angus,7,11290.72,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,214,Illiana Maldonado,Hasad Harrington,Alister Byng,Alister Byng,Angus,7,19532.38,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,6,Rosales Farms,Juliet Hayes,Homer Palin,Ralph Wigwam,Fresian,11,29346.13,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,22,Rosales Farms,Brody Stanley,Bart O'Keefe,Jane Jetson,Angus X,2,6813.90,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,31,Rosales Farms,Adena Rich,Dave Doppler,Dave Doppler,Fresian,2,4334.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,33,Rosales Farms,Samson Pollard,Micheal Angel,Micheal Angel,Hereford,5,16669.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,40,Rosales Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Angus,12,38794.56,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,53,Rosales Farms,Bianca Foster,Bart O'Keefe,Jane Jetson,Angus,8,14215.68,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,67,Rosales Farms,Everett Farms,David Sidebottom,Micheal Angel,Fresian X,5,8943.75,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,87,Rosales Farms,Carr Farms,Homer Palin,Micheal Angel,Angus X,4,10020.84,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,93,Rosales Farms,Rosales Farms,Michael Krueger,Micheal Angel,Fresian X,7,15589.56,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,94,Rosales Farms,Germane Blackburn,Leonardo Capris,Micheal Angel,Hereford,6,13687.74,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,115,Rosales Farms,Everett Farms,David Sidebottom,Micheal Angel,Angus,9,24606.72,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,118,Rosales Farms,Bright Farms,Donald Quagley,Donald Quagley,Angus X,6,17461.08,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,121,Rosales Farms,Samson Pollard,Micheal Angel,Micheal Angel,Angus,19,27588.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,132,Rosales Farms,Ayala Farms,David Sidebottom,Donald Quagley,Angus,20,45116.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,137,Rosales Farms,Hardin Farms,Homer Palin,Ralph Wigwam,Fresian X,11,22672.65,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,152,Rosales Farms,Carr Farms,Homer Palin,Micheal Angel,Angus,18,48527.64,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,158,Rosales Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Angus,3,6682.50,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,169,Rosales Farms,Germane Blackburn,Leonardo Capris,Micheal Angel,Angus,16,39491.20,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,184,Rosales Farms,Cecilia Trading,Michael Krueger,Micheal Angel,Hereford,10,26460.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,199,Rosales Farms,Burch Farms,Jane Jetson,Jane Jetson,Angus,8,15183.36,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,205,Rosales Farms,Burch Farms,Jane Jetson,Jane Jetson,Hereford,5,8245.25,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,220,Rosales Farms,Brody Stanley,Bart O'Keefe,Jane Jetson,Angus,15,36529.20,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,223,Rosales Farms,Rosales Farms,Michael Krueger,Micheal Angel,Angus,9,13851.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,225,Rosales Farms,Aiko Swanson,Micheal Angel,Micheal Angel,Angus,6,13316.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,228,Rosales Farms,Carr Farms,Homer Palin,Ralph Wigwam,Angus,16,50160.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,229,Rosales Farms,Camden Hatfield,Lisa Andrewson,Jane Jetson,Angus,14,43013.74,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,2,Camden Hatfield,Bianca Foster,Bart O'Keefe,Jane Jetson,Angus,9,26609.94,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,14,Camden Hatfield,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Hereford,14,27914.04,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,38,Camden Hatfield,Rosales Farms,Michael Krueger,Micheal Angel,Angus,17,59927.04,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,61,Camden Hatfield,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Fresian X,2,5651.10,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,64,Camden Hatfield,Germane Blackburn,Leonardo Capris,Micheal Angel,Fresian,17,40840.80,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,77,Camden Hatfield,Burch Farms,Jane Jetson,Jane Jetson,Angus X,7,22872.08,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,99,Camden Hatfield,Illiana Maldonado,Dave Doppler,Dave Doppler,Angus,3,9015.48,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,101,Camden Hatfield,Kylynn Trading,Michael Krueger,Donald Quagley,Fresian,15,28023.30,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,141,Camden Hatfield,Hermione Compton,Jane Jetson,Jane Jetson,Angus X,20,44238.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,162,Camden Hatfield,Everett Farms,David Sidebottom,Micheal Angel,Fresian,12,38259.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,174,Camden Hatfield,Carr Farms,Homer Palin,Micheal Angel,Angus,12,23619.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,176,Camden Hatfield,Hermione Compton,Jane Jetson,Jane Jetson,Angus,2,5304.04,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,181,Camden Hatfield,Germane Blackburn,Leonardo Capris,Micheal Angel,Charolais,18,30964.68,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,208,Camden Hatfield,Bright Farms,Donald Quagley,Donald Quagley,Angus,14,41677.02,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,17,Nola Trading,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Angus X,3,5964.75,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,41,Nola Trading,Illiana Maldonado,Dave Doppler,Dave Doppler,Fresian,3,10567.68,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,68,Nola Trading,Gannon Trading,Jane Jetson,Jane Jetson,Angus,7,17635.59,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,117,Nola Trading,Brody Stanley,Bart O'Keefe,Jane Jetson,Angus,9,17811.90,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,151,Nola Trading,Hermione Compton,Jane Jetson,Jane Jetson,Angus X,15,33333.30,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,157,Nola Trading,Ayala Farms,David Sidebottom,Donald Quagley,Angus,15,38361.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,165,Nola Trading,Burch Farms,Jane Jetson,Jane Jetson,Angus,15,38115.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,177,Nola Trading,Hasad Harrington,Alister Byng,Alister Byng,Fresian X,5,14366.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,178,Nola Trading,Samson Pollard,Micheal Angel,Micheal Angel,Angus,19,68790.64,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,183,Nola Trading,Adena Rich,Dave Doppler,Dave Doppler,Angus,4,7675.48,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,194,Nola Trading,Bright Farms,Donald Quagley,Donald Quagley,Fresian X,2,6526.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,202,Nola Trading,Rosales Farms,Michael Krueger,Micheal Angel,Angus,13,26208.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,16,Vernon Mcgee,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Fresian,15,38489.10,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,30,Vernon Mcgee,Burch Farms,Jane Jetson,Jane Jetson,Angus X,11,25487.55,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,35,Vernon Mcgee,Adena Rich,Dave Doppler,Dave Doppler,Fresian,5,15602.25,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,136,Vernon Mcgee,Samson Pollard,Micheal Angel,Micheal Angel,Hereford,2,6156.24,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,166,Vernon Mcgee,Bright Farms,Donald Quagley,Donald Quagley,Hereford,12,21397.56,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,179,Vernon Mcgee,Brent Ramirez,Jane Jetson,Jane Jetson,Hereford,1,2796.29,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,231,Vernon Mcgee,Samson Pollard,Micheal Angel,Micheal Angel,Angus,4,9329.12,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,1,Bianca Foster,Gannon Trading,Jane Jetson,Jane Jetson,Angus X,13,25413.44,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,9,Bianca Foster,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Charolais,20,31726.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,15,Bianca Foster,Germane Blackburn,Leonardo Capris,Micheal Angel,Angus X,13,42137.55,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,69,Bianca Foster,Illiana Maldonado,Dave Doppler,Dave Doppler,Fresian,4,12583.20,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,72,Bianca Foster,Kirk Cameron,Lisa Andrewson,Jane Jetson,Angus X,9,23026.50,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,80,Bianca Foster,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Angus,4,12919.12,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,82,Bianca Foster,Carr Farms,Homer Palin,Micheal Angel,Angus,8,16882.32,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,85,Bianca Foster,Juliet Hayes,Homer Palin,Ralph Wigwam,Angus,4,5586.24,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,105,Bianca Foster,Ayala Farms,David Sidebottom,Donald Quagley,Angus X,18,31618.26,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,108,Bianca Foster,Barclay Barr,Leonardo Capris,Donald Quagley,Angus,8,20729.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,156,Bianca Foster,Brent Ramirez,Jane Jetson,Jane Jetson,Angus,3,5848.44,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,159,Bianca Foster,Dillard Farms,Dave Doppler,Dave Doppler,Charolais,3,6772.29,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,187,Bianca Foster,Aiko Swanson,Micheal Angel,Micheal Angel,Charolais,4,6623.08,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,204,Bianca Foster,Samson Pollard,Micheal Angel,Micheal Angel,Hereford,6,14091.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,211,Bianca Foster,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Angus,9,18474.84,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,221,Bianca Foster,Hermione Compton,Jane Jetson,Jane Jetson,Angus X,11,19979.52,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,232,Bianca Foster,Ayala Farms,David Sidebottom,Donald Quagley,Charolais,2,5022.52,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,11,Jocelyn Dickson,Rosales Farms,Michael Krueger,Micheal Angel,Charolais,14,38465.28,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,25,Jocelyn Dickson,Burch Farms,Jane Jetson,Jane Jetson,Angus,18,34313.76,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,29,Jocelyn Dickson,Adena Rich,Dave Doppler,Dave Doppler,Fresian X,9,18399.96,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,42,Jocelyn Dickson,Daniel Farms,Donald Quagley,Donald Quagley,Fresian,9,24813.54,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,60,Jocelyn Dickson,Hasad Harrington,Alister Byng,Alister Byng,Hereford,1,1551.42,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,83,Jocelyn Dickson,Carr Farms,Homer Palin,Micheal Angel,Charolais,2,3770.34,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,92,Jocelyn Dickson,Juliet Hayes,Homer Palin,Ralph Wigwam,Angus,4,10304.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,124,Jocelyn Dickson,Hermione Compton,Jane Jetson,Jane Jetson,Fresian X,8,15345.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,130,Jocelyn Dickson,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Angus X,3,4691.01,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,144,Jocelyn Dickson,Carr Farms,Homer Palin,Ralph Wigwam,Angus,5,13370.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,149,Jocelyn Dickson,Daniel Farms,Donald Quagley,Donald Quagley,Hereford,2,5703.52,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,182,Jocelyn Dickson,Rosales Farms,Michael Krueger,Micheal Angel,Hereford,14,43366.82,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,186,Jocelyn Dickson,Brent Ramirez,Jane Jetson,Jane Jetson,Angus,9,23442.21,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,197,Jocelyn Dickson,Barclay Barr,Leonardo Capris,Donald Quagley,Fresian,6,13729.56,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,216,Jocelyn Dickson,Hardin Farms,Homer Palin,Ralph Wigwam,Fresian X,2,4681.36,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,227,Jocelyn Dickson,Hermione Compton,Jane Jetson,Jane Jetson,Angus,16,45613.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,95,Marks Farms,Adena Rich,Dave Doppler,Dave Doppler,Hereford,9,30832.65,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,142,Marks Farms,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Angus,15,27979.20,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,155,Marks Farms,Macdonald Farms,Donald Quagley,Donald Quagley,Angus,19,46291.41,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,163,Marks Farms,Kirk Cameron,Lisa Andrewson,Jane Jetson,Charolais,20,36828.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,191,Marks Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Angus X,12,32854.68,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,207,Marks Farms,Gannon Trading,Jane Jetson,Jane Jetson,Charolais,19,46083.55,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,213,Marks Farms,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Hereford,6,13991.04,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,222,Marks Farms,Cecilia Trading,Michael Krueger,Donald Quagley,Angus,9,15182.64,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,21,Bright Farms,Bright Farms,Donald Quagley,Donald Quagley,Hereford,11,20549.43,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,26,Bright Farms,Hermione Compton,Jane Jetson,Jane Jetson,Fresian X,10,18823.80,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,71,Bright Farms,Aiko Swanson,Micheal Angel,Micheal Angel,Fresian,8,17283.84,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,116,Bright Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Charolais,4,9994.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,119,Bright Farms,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Angus,7,9427.32,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,150,Bright Farms,Ayala Farms,David Sidebottom,Donald Quagley,Angus,6,20769.84,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,154,Bright Farms,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Angus,7,12994.80,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,171,Bright Farms,Dillard Farms,Dave Doppler,Dave Doppler,Angus X,7,20271.30,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,190,Bright Farms,Dillard Farms,Dave Doppler,Dave Doppler,Fresian X,7,23110.92,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,8,Autumn Mooney,Fitzpatrick Farms,Bart O'Keefe,Jane Jetson,Angus,20,29896.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,34,Autumn Mooney,Brent Ramirez,Jane Jetson,Jane Jetson,Fresian X,7,21952.35,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,59,Autumn Mooney,Brent Ramirez,Jane Jetson,Jane Jetson,Angus X,3,10694.88,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,62,Autumn Mooney,Samson Pollard,Micheal Angel,Micheal Angel,Angus,6,11115.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,97,Autumn Mooney,Camden Hatfield,Lisa Andrewson,Jane Jetson,Fresian,5,13718.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,104,Autumn Mooney,Ayala Farms,David Sidebottom,Donald Quagley,Fresian,20,36930.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,168,Autumn Mooney,Illiana Maldonado,Dave Doppler,Dave Doppler,Angus,13,35451.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,196,Autumn Mooney,Bianca Foster,Bart O'Keefe,Jane Jetson,Angus,2,4991.74,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,233,Autumn Mooney,Bright Farms,Donald Quagley,Donald Quagley,Angus X,17,48314.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,234,Autumn Mooney,Camden Hatfield,Donald Quagley,Donald Quagley,Angus X,17,287.47,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,236,Autumn Mooney,Camden Hatfield,Donald Quagley,Donald Quagley,Angus X,17,3840.47,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,237,Autumn Mooney,Camden Hatfield,Donald Quagley,Donald Quagley,Angus X,17,3840.47,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,238,Autumn Mooney,Camden Hatfield,Donald Quagley,Donald Quagley,Angus X,17,148410.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,239,Autumn Mooney,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,148410.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,240,Autumn Mooney,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,299710.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,20,Macdonald Farms,Illiana Maldonado,Dave Doppler,Dave Doppler,Fresian X,20,43858.40,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,55,Macdonald Farms,Carr Farms,Homer Palin,Ralph Wigwam,Angus,7,10955.98,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,88,Macdonald Farms,Kylynn Trading,Michael Krueger,Donald Quagley,Fresian X,2,4828.68,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,111,Macdonald Farms,Daniel Farms,Donald Quagley,Donald Quagley,Fresian X,4,6476.80,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,114,Macdonald Farms,Gannon Trading,Jane Jetson,Jane Jetson,Charolais,1,2732.74,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,128,Macdonald Farms,Burch Farms,Jane Jetson,Jane Jetson,Angus X,4,9167.76,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,145,Macdonald Farms,Juliet Hayes,Homer Palin,Ralph Wigwam,Angus X,5,16512.60,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,192,Macdonald Farms,Hasad Harrington,Alister Byng,Alister Byng,Fresian,10,31996.30,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,203,Macdonald Farms,Illiana Maldonado,Dave Doppler,Dave Doppler,Angus X,9,28457.82,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,57,Dillard Farms,Dillard Farms,Dave Doppler,Dave Doppler,Angus X,13,25941.50,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,79,Dillard Farms,Brent Ramirez,Jane Jetson,Jane Jetson,Charolais,5,12664.25,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,98,Dillard Farms,Juliet Hayes,Homer Palin,Ralph Wigwam,Angus X,15,26032.50,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,135,Dillard Farms,Adena Rich,Dave Doppler,Dave Doppler,Hereford,10,26626.50,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,139,Dillard Farms,Bianca Foster,Bart O'Keefe,Jane Jetson,Charolais,9,25660.80,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,148,Dillard Farms,Germane Blackburn,Leonardo Capris,Micheal Angel,Angus X,11,19340.31,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,161,Dillard Farms,Lee Chase,Dave Doppler,Dave Doppler,Angus,5,13438.50,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,175,Dillard Farms,Barclay Barr,Leonardo Capris,Donald Quagley,Angus,4,7591.44,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,180,Dillard Farms,Juliet Hayes,Homer Palin,Ralph Wigwam,Angus X,5,13593.00,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,241,Dillard Farms,Ayala Farms,Donald Quagley,Donald Quagley,Angus X,17,1649.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,245,Dillard Farms,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,1649.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,259,Dillard Farms,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,1649.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,260,Dillard Farms,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,1649.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,261,Dillard Farms,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,1649.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,262,Dillard Farms,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,1649.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,264,Dillard Farms,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,1649.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,265,Dillard Farms,Burch Farms,Donald Quagley,Donald Quagley,Angus X,17,15266.17,1620,1620,"N,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,32,Anastasia Trading,Adena Rich,Dave Doppler,Dave Doppler,Hereford,4,7564.48,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,51,Anastasia Trading,Daniel Farms,Donald Quagley,Donald Quagley,Angus,4,12910.08,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,52,Anastasia Trading,Daniel Farms,Donald Quagley,Donald Quagley,Angus,10,32356.80,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,75,Anastasia Trading,Meghan Dalton,Ralph Wigwam,Ralph Wigwam,Angus,9,23965.92,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,76,Anastasia Trading,Hermione Compton,Jane Jetson,Jane Jetson,Hereford,4,8239.88,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,122,Anastasia Trading,Gannon Trading,Jane Jetson,Jane Jetson,Angus,16,33292.80,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,123,Anastasia Trading,Adena Rich,Dave Doppler,Dave Doppler,Angus X,7,11279.10,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
C1620,129,Anastasia Trading,Rosales Farms,Michael Krueger,Micheal Angel,Angus X,11,22102.52,1620,1620,0,2019-08-10,2019-08-10,11:00:00,11:00:00
